stripe	column	line	left	top	right	bottom	confidence	text
0		1	741	260	820	357	99	-
0		1	777	260	807	357	100	230
0		1	694	260	859	357	90	-
0		2	1419	472	1493	553	99	 صلى
0		2	1352	472	1399	553	99	الله
0		2	1269	472	1332	553	94	عليه
0		2	1175	472	1246	553	92	وسلم
0		2	1081	472	1159	553	98	المعنى
0		2	985	472	1058	553	96	الذي
0		2	854	472	961	553	80	قصد
0		2	791	472	831	553	98	به
0		2	721	472	771	553	100	(1)
0		2	677	472	707	553	100	في
0		2	537	472	664	553	98	التحبب
0		2	450	472	517	553	99	إليه
0		2	362	472	426	553	98	مـا
0		2	329	472	350	553	100	لم
0		2	239	472	316	553	90	يكن
0		2	132	472	219	553	97	يؤثر
0		3	1396	562	1476	641	91	حبه
0		3	1365	562	1381	641	99	.
0		3	1238	562	1343	641	100	فعلمه
0		3	1175	562	1219	641	96	الله
0		3	1124	562	1159	641	100	ما
0		3	1092	562	1112	641	98	لم
0		3	997	562	1076	641	98	يكن
0		3	921	562	975	641	88	يعلم
0		3	826	562	905	641	98	وكان
0		3	731	562	804	641	85	فضل
0		3	661	562	706	641	85	الله
0		3	576	562	643	641	99	عليه
0		3	433	562	554	641	100	عظيماً.
0		3	306	562	411	641	100	فغلب
0		3	132	562	287	641	98	التـأنيث
0		4	1434	650	1479	728	99	على
0		4	1292	650	1416	728	99	التذكير
0		4	1191	650	1273	728	89	بقوله
0		4	1096	650	1171	728	91	ثلاث
0		4	1004	650	1074	728	94	بغير
0		4	912	650	975	728	100	هاء
0		4	874	650	886	728	80	.
0		4	817	650	854	728	97	فما
0		4	684	650	801	728	96	أعلمه
0		4	601	650	662	728	83	صلى
0		4	532	650	579	728	99	الله
0		4	446	650	516	728	99	عليه
0		4	348	650	427	728	100	وسلم
0		4	173	650	326	728	94	بالحقـائق
0		4	132	650	144	728	96	،
0		5	1415	737	1483	820	95	وما
0		5	1337	737	1402	820	98	أشد
0		5	1210	737	1316	820	95	رعايته
0		5	1069	737	1190	820	98	للحقوق
0		5	1029	737	1042	820	100	!
0		5	981	737	1008	820	99	ثم
0		5	919	737	971	820	100	إنه
0		5	823	737	895	820	99	جعل
0		5	680	737	800	820	99	الخـاتمة
0		5	563	737	659	820	100	نظيرة
0		5	453	737	546	820	94	الأولى
0		5	403	737	429	820	98	في
0		5	269	737	389	820	95	التأنيث
0		5	132	737	241	820	100	وأدرج
