stripe	column	line	left	top	right	bottom	confidence	text
0		1	920	244	1002	337	100	-
0		1	962	244	991	337	100	101
0		1	877	244	1042	337	80	-
0		2	1561	450	1655	526	99	أبناءه
0		2	1498	450	1541	526	98	عن
0		2	1404	450	1477	526	100	ذلك
0		2	1274	450	1374	526	98	الكيد
0		2	1130	450	1257	526	89	وألحقه
0		2	947	450	1101	526	93	بالشيطان
0		2	910	450	923	526	97	،
0		2	810	450	894	526	100	وليس
0		2	740	450	780	526	98	إلا
0		2	666	450	719	526	100	عين
0		2	539	450	646	526	100	الكيد
0		2	503	450	515	526	100	،
0		2	348	450	482	526	100	فقـال
0		2	302	450	322	526	99	:
0		3	1574	535	1649	608	82	«إن
0		3	1410	535	1550	608	93	الشيطان
0		3	1258	535	1392	608	94	للانسان
0		3	1161	535	1228	608	98	عدو
0		3	1071	535	1138	608	99	مبين
0		3	1030	535	1051	608	100	»
0		3	957	535	1007	608	100	أي
0		3	844	535	928	608	100	ظاهر
0		3	692	535	820	608	99	العداوة
0		3	656	535	671	608	100	.
0		3	606	535	636	608	100	ثم
0		3	534	535	589	608	88	قال
0		3	405	535	502	608	96	يوسف
0		3	297	535	367	608	100	بعد
0		4	1580	617	1651	690	92	ذلك
0		4	1528	617	1555	690	86	في
0		4	1429	617	1498	690	100	آخر
0		4	1333	617	1416	690	96	الأمر
0		4	1296	617	1309	690	100	:
0		4	1176	617	1275	690	97	«هذا
0		4	1057	617	1152	690	98	تأويل
0		4	923	617	1022	690	99	رؤياي
0		4	865	617	899	690	94	من
0		4	783	617	844	690	90	قبل
0		4	704	617	748	690	100	قد
0		4	578	617	669	690	98	جعلها
0		4	505	617	564	690	96	ربي
0		4	410	617	471	690	96	حقا
0		4	379	617	393	690	99	»
0		4	297	617	362	690	96	أي
0		5	1525	699	1651	772	97	أظهرها
0		5	1483	699	1506	772	92	في
0		5	1386	699	1465	772	97	الحس
0		5	1262	699	1357	772	94	بعدما
0		5	1167	699	1244	772	87	كانت
0		5	1116	699	1138	772	97	في
0		5	996	699	1092	772	98	صورة
0		5	875	699	977	772	100	الخيال
0		5	835	699	850	772	100	،
0		5	749	699	815	772	92	فقال
0		5	676	699	726	772	99	(1)
0		5	596	699	667	772	95	النبي
0		5	455	699	574	772	97	محمـد
0		5	372	699	433	772	92	صلى
0		5	296	699	356	772	96	الله
0		6	1583	781	1650	848	98	عليه
0		6	1477	781	1567	848	99	وسلم
0		6	1324	781	1455	848	95	:«الناس
0		6	1198	781	1297	848	84	نيام»
0		6	1174	781	1188	848	100	،
0		6	1073	781	1156	848	88	فكان
0		6	992	781	1051	848	100	قول
0		6	875	781	969	848	100	يوسف
0		6	827	781	843	848	100	:
0		6	734	781	808	848	100	«قد
0		6	613	781	706	848	91	جعلها
0		6	541	781	591	848	100	ربي
0		6	421	781	514	848	98	حقا»
0		6	295	781	402	848	99	بمنزلة
0		7	1619	857	1652	929	98	من
0		7	1532	857	1598	929	100	رأى
0		7	1481	857	1505	929	99	في
0		7	1387	857	1460	929	99	نومه
0		7	1327	857	1372	929	89	أنه
0		7	1270	857	1309	929	100	قد
0		7	1123	857	1252	929	98	استيقظ
0		7	1066	857	1099	929	100	من
0		7	979	857	1048	929	96	رؤيا
0		7	885	857	963	929	94	رآها
0		7	840	857	870	929	86	ثم
0		7	726	857	819	929	100	عبرها
0		7	693	857	708	929	100	.
0		7	633	857	672	929	92	ولم
0		7	546	857	618	929	100	يعلم
0		7	458	857	527	929	95	(35
0		7	401	857	425	929	100	-
0		7	299	857	371	929	100	ب)
0		8	1609	938	1655	1011	98	أنه
0		8	1564	938	1588	1011	88	في
0		8	1458	938	1550	1011	95	النوم
0		8	1363	938	1429	1011	87	عينه
0		8	1226	938	1342	1011	93	مابرح
0		8	1194	938	1205	1011	75	؛
0		8	1077	938	1173	1011	99	فـإذا
0		8	934	938	1064	1011	96	استيقظ
0		8	825	938	903	1011	97	يقول
0		8	709	938	800	1011	86	رأيت
0		8	617	938	677	1011	91	كنا
0		8	554	938	600	1011	100	(2)
0		8	421	938	540	1011	94	ورأيت
0		8	294	938	374	1011	100	كأني
0		9	1497	1020	1655	1089	100	استيقظت
0		9	1338	1020	1471	1089	99	وأولتها
0		9	1213	1020	1324	1089	95	بكذا.
0		9	1144	1020	1200	1089	98	هذا
0		9	1063	1020	1123	1089	98	مثل
0		9	943	1020	1036	1089	100	ذلك.
0		9	826	1020	923	1089	87	فانظر
0		9	716	1020	806	1089	90	(3)كم
0		9	652	1020	702	1089	82	بين
0		9	532	1020	633	1089	94	إدراك
0		9	456	1020	508	1089	80	محمد
0		9	372	1020	432	1089	95	صلى
0		9	295	1020	352	1089	89	الله
0		10	1581	1098	1649	1170	90	عليه
0		10	1476	1098	1562	1170	100	وسلم
0		10	1387	1098	1457	1170	99	وبين
0		10	1266	1098	1368	1170	94	إدراك
0		10	1158	1098	1250	1170	99	يوسف
0		10	1059	1098	1124	1170	90	عليه
0		10	942	1098	1044	1170	94	السلام
0		10	895	1098	923	1170	100	في
0		10	806	1098	877	1170	100	آخر
0		10	713	1098	790	1170	92	أمره
0		10	629	1098	688	1170	100	حين
