stripe	column	line	left	top	right	bottom	confidence	text
0		1	933	246	1013	346	84	-
0		1	972	246	996	346	100	192
0		1	888	246	1055	346	66	-
0		2	1333	471	1389	569	94	2
0		2	1260	471	1300	569	100	-
0		2	1156	471	1216	569	88	فص
0		2	1011	471	1099	569	98	حكمة
0		2	887	471	979	569	100	علوية
0		2	826	471	854	569	100	في
0		2	710	471	786	569	100	كلمة
0		2	533	471	686	569	97	موسوية
0		3	1471	670	1558	751	99	كمة
0		3	1391	670	1454	751	100	قتل
0		3	1261	670	1365	751	93	الأبناء
0		3	1144	670	1245	751	97	(11من
0		3	985	670	1118	751	92	أجـل
0		3	861	670	954	751	97	موسى
0		3	748	670	838	751	99	ليعود
0		3	668	670	731	751	90	إليه
0		3	521	670	651	751	98	بالإمداد
0		3	424	670	498	751	88	حياة
0		3	371	670	404	751	90	كل
0		3	287	670	347	751	98	من
0		3	221	670	234	751	100	1
0		4	1583	760	1651	845	97	قتل
0		4	1518	760	1554	845	100	من
0		4	1425	760	1501	845	99	أجله
0		4	1342	760	1407	845	99	لأنه
0		4	1260	760	1317	845	99	قتل
0		4	1191	760	1231	845	99	على
0		4	1123	760	1170	845	99	أنه
0		4	1008	760	1101	845	96	موسى
0		4	968	760	983	845	100	.
0		4	885	760	950	845	96	وما
0		4	803	760	849	845	100	ثم
0		4	616	760	767	845	99	جهل(2)
0		4	583	760	598	845	100	،
0		4	519	760	562	845	99	فلا
0		4	468	760	505	845	96	بد
0		4	411	760	451	845	97	أن
0		4	296	760	382	845	100	تعود
0		5	1554	854	1650	935	87	حياته
0		5	1485	854	1527	935	100	على
0		5	1371	854	1464	935	88	موسى
0		5	1323	854	1350	935	99	-
0		5	1233	854	1299	935	99	أعني
0		5	1131	854	1206	935	88	حياة
0		5	1068	854	1113	935	80	(3)
0		5	945	854	1053	935	96	المقتول
0		5	882	854	918	935	98	من
0		5	762	854	861	935	100	أجـله
0		5	717	854	744	935	97	-
0		5	621	854	693	935	100	وهي
0		5	510	854	591	935	96	حياة
0		5	372	854	477	935	100	طاهرة
0		5	294	854	351	935	79	على
0		6	1545	944	1659	1024	91	الفطرة
0		6	1509	944	1529	1024	100	لم
0		6	1376	944	1493	1024	92	تدنسها
0		6	1213	944	1354	1024	89	الأغراه
0		6	1136	944	1184	1024	97	(4)
0		6	1002	944	1126	1024	97	النفسية
0		6	963	944	979	1024	100	،
0		6	905	944	944	1024	82	بل
0		6	830	944	875	1024	76	هي
0		6	755	944	804	1024	99	على
0		6	635	944	726	1024	100	فطرة
0		6	538	944	615	1024	100	«بلى
0		6	499	944	518	1024	95	»
0		6	466	944	479	1024	100	.
0		6	297	944	446	1024	99	فكان
0		7	1559	1033	1652	1118	82	موسى
0		7	1452	1033	1535	1118	98	جموع
0		7	1352	1033	1429	1118	98	حياة
0		7	1282	1033	1322	1118	99	من
0		7	1202	1033	1262	1118	85	قتل
0		7	1128	1033	1175	1118	98	على
0		7	1052	1033	1102	1118	91	أنه
0		7	988	1033	1032	1118	99	هو
0		7	955	1033	965	1118	88	؛
0		7	848	1033	935	1118	100	فكل
0		7	778	1033	815	1118	100	ما
0		7	709	1033	758	1118	96	كان
0		7	598	1033	688	1118	90	مهيئا
0		7	492	1033	579	1118	100	لذلك
0		7	361	1033	472	1118	97	المقتول
0		7	295	1033	341	1118	88	ما
0		8	1597	1127	1651	1199	93	كان
0		8	1440	1127	1580	1199	89	استعداد
0		8	1321	1127	1418	1199	91	روحه
0		8	1268	1127	1301	1199	96	له
0		8	1236	1127	1248	1199	100	،
0		8	1162	1127	1214	1199	98	كان
0		8	1109	1127	1140	1199	99	في
0		8	990	1127	1080	1199	96	موسى
0		8	895	1127	960	1199	98	عليه
0		8	780	1127	881	1199	100	السلام
0		8	742	1127	756	1199	100	.
0		8	575	1127	726	1199	94	وهـذما
0		8	410	1127	558	1199	96	اختصاص
0		8	294	1127	382	1199	99	إلمي
0		9	1568	1208	1655	1290	94	بموسى
0		9	1528	1208	1554	1290	99	لم
0		9	1430	1208	1507	1290	100	يكن
0		9	1329	1208	1413	1290	89	لأحد
0		9	1276	1208	1311	1290	98	من
0		9	1184	1208	1255	1290	93	قبله
0		9	1152	1208	1163	1290	100	:
