band	seq	mark	kept	value	connectdegree	connectborder	top	bottom	left	right
high	1	a	False	0.90288407	0.0	4	0		1014	654	1038	670
high	1	a	False	0.9031934	0.0	4	0		770	1340	794	1356
mid	16	bracketClose	False	0.9386268	0.0	4	0		329	1348	347	1403
mid	16	bracketClose	False	0.9386268	0.0	4	0		632	270	650	325
mid	17	bracketOpen	False	0.90594286	0.0	4	0		517	1348	535	1401
mid	17	bracketOpen	False	0.90594286	0.0	4	0		791	270	809	323
mid	18	colon	False	0.89912605	0.0	4	0		1186	1653	1203	1684
mid	18	colon	False	0.9084503	0.0	4	0		1257	870	1274	901
mid	18	colon	False	0.9217157	0.0	4	0		1359	1359	1376	1390
mid	18	colon	False	0.9234026	0.0	4	0		437	674	454	705
mid	19	comma	False	0.9193126	0.0	4	0		591	662	613	694
mid	19	comma	False	0.9287386	0.0	4	0		401	1642	423	1674
mid	19	comma	False	0.9423622	0.0	4	0		314	1153	336	1185
mid	19	comma	False	0.9423624	0.0	4	0		214	859	236	891
mid	19	comma	False	0.9423624	0.0	4	0		515	1545	537	1577
mid	19	comma	False	0.94236267	0.0	4	0		215	1938	237	1970
mid	19	comma	False	0.94236267	0.0	4	0		1044	467	1066	499
mid	19	comma	False	0.94236296	0.0	4	0		646	1740	668	1772
mid	19	comma	False	0.94236296	0.0	4	0		686	1348	708	1380
mid	19	comma	True	0.9020186	0.18181818181818182	4	0		790	760	812	792
mid	21	guillemetClose	False	0.8068902	0.0	4	0		216	1940	237	1971
mid	21	guillemetClose	False	0.8068902	0.0	4	0		315	1155	336	1186
mid	21	guillemetClose	False	0.8068904	0.0	4	0		1045	469	1066	500
mid	21	guillemetClose	False	0.8068909	0.0	4	0		215	861	236	892
mid	21	guillemetClose	False	0.8068909	0.0	4	0		516	1547	537	1578
mid	21	guillemetClose	False	0.8068909	0.0	4	0		687	1350	708	1381
mid	21	guillemetClose	False	0.80689114	0.0	4	0		647	1742	668	1773
mid	21	guillemetClose	False	0.93425685	0.0	4	0		723	1653	744	1684
mid	22	guillemetOpen	False	0.94371635	0.0	4	0		1149	1654	1170	1683
mid	22	guillemetOpen	True	0.8021735	0.30213464696223313	4	0		1028	965	1049	994
mid	22	guillemetOpen	True	0.8056306	0.3842364532019704	4	0		1070	967	1091	996
mid	22	guillemetOpen	True	0.80563086	0.4318555008210181	4	0		1353	1652	1374	1681
mid	22	guillemetOpen	True	0.8059048	0.39737274220032837	4	0		256	477	277	506
mid	22	guillemetOpen	True	0.8070899	0.39737274220032837	4	0		1333	281	1354	310
mid	22	guillemetOpen	True	0.8085096	0.23316912972085385	4	0		558	1261	579	1290
mid	22	guillemetOpen	True	0.8109925	0.39737274220032837	4	0		1014	1358	1035	1387
mid	22	guillemetOpen	True	0.8111105	0.3497536945812808	4	0		686	965	707	994
mid	22	guillemetOpen	True	0.81194276	0.31527093596059114	4	0		517	1064	538	1093
mid	22	guillemetOpen	True	0.8130207	0.44499178981937604	4	0		1439	770	1460	799
mid	22	guillemetOpen	True	0.8135819	0.41050903119868637	4	0		450	1162	471	1191
mid	22	guillemetOpen	True	0.817856	0.47947454844006565	4	0		681	1652	702	1681
mid	22	guillemetOpen	True	0.82118505	0.44499178981937604	4	0		1422	1847	1443	1876
mid	22	guillemetOpen	True	0.82118523	0.44499178981937604	4	0		281	1162	302	1191
mid	22	guillemetOpen	True	0.8221049	0.31527093596059114	4	0		603	183	624	212
mid	22	guillemetOpen	True	0.8221576	0.3497536945812808	4	0		391	672	412	701
mid	22	guillemetOpen	True	0.8231907	0.44499178981937604	4	0		1087	1750	1108	1779
mid	22	guillemetOpen	True	0.82469517	0.36288998357963875	4	0		1297	379	1318	408
mid	22	guillemetOpen	True	0.8266072	0.41050903119868637	4	0		556	672	577	701
mid	22	guillemetOpen	True	0.82740146	0.36288998357963875	4	0		609	1456	630	1485
mid	22	guillemetOpen	True	0.8300581	0.47947454844006565	4	0		614	1947	635	1976
mid	24	semicolon	False	0.9175531	0.0	4	0		790	761	811	803
mid	24	semicolon	False	0.9239669	0.0	4	0		401	1644	422	1686
