band	seq	mark	kept	value	connectdegree	connectborder	top	bottom	left	right
high	10	shadda.a.2	False	0.8099804	0.0	4	0		540	561	1746	1768
high	10	shadda.a.2	False	0.8105032	0.0	4	0		2540	2561	2481	2503
high	10	shadda.a.2	False	0.8108325	0.0	4	0		553	574	1772	1794
high	10	shadda.a.2	False	0.81133735	0.0	4	0		1640	1661	1904	1926
high	10	shadda.a.2	False	0.8123808	0.09523809523809523	4	0		1643	1664	1439	1461
high	10	shadda.a.2	False	0.81318945	0.0	4	0		556	577	915	937
high	10	shadda.a.2	False	0.814037	0.0	4	0		541	562	1729	1751
high	10	shadda.a.2	False	0.8159863	0.0	4	0		2539	2560	2464	2486
high	10	shadda.a.2	False	0.8175016	0.0	4	0		1820	1841	2487	2509
high	10	shadda.a.2	False	0.8176345	0.0	4	0		1642	1663	1604	1626
high	10	shadda.a.2	False	0.81771123	0.0	4	0		2184	2205	2470	2492
high	10	shadda.a.2	False	0.81811804	0.0	4	0		2183	2204	2764	2786
high	10	shadda.a.2	False	0.81844354	0.0	4	0		1467	1488	2413	2435
high	10	shadda.a.2	False	0.8185863	0.0	4	0		2009	2030	3035	3057
high	10	shadda.a.2	False	0.82107764	0.0	4	0		4106	4127	1983	2005
high	10	shadda.a.2	False	0.82243335	0.0	4	0		553	574	1789	1811
high	10	shadda.a.2	False	0.82392627	0.0	4	0		4268	4289	1501	1523
high	10	shadda.a.2	False	0.82415265	0.0	4	0		3049	3070	2150	2172
high	10	shadda.a.2	False	0.82549894	0.0	4	0		3048	3069	3160	3182
high	10	shadda.a.2	False	0.82612056	0.0	4	0		1640	1661	1954	1976
high	10	shadda.a.2	False	0.8264163	0.0	4	0		2009	2030	3017	3039
high	10	shadda.a.2	False	0.8270901	0.09523809523809523	4	0		4099	4120	1948	1970
high	10	shadda.a.2	False	0.8275923	0.0	4	0		554	575	1603	1625
high	10	shadda.a.2	False	0.828034	0.0	4	0		3384	3405	3215	3237
high	10	shadda.a.2	False	0.82815194	0.0	4	0		4270	4291	2668	2690
high	10	shadda.a.2	False	0.8285148	0.0	4	0		4267	4288	2453	2475
high	10	shadda.a.2	False	0.8285319	0.0	4	0		1276	1297	3009	3031
high	10	shadda.a.2	False	0.8286601	0.0	4	0		3203	3224	1535	1557
high	10	shadda.a.2	False	0.8287751	0.0	4	0		1466	1487	2395	2417
high	10	shadda.a.2	False	0.8322184	0.0	4	0		557	578	898	920
high	10	shadda.a.2	False	0.83292645	0.0	4	0		737	758	1974	1996
high	10	shadda.a.2	False	0.8331171	0.0	4	0		2002	2023	2282	2304
high	10	shadda.a.2	False	0.8355049	0.0	4	0		1457	1478	2846	2868
high	10	shadda.a.2	False	0.8355344	0.0	4	0		1276	1297	2991	3013
high	10	shadda.a.2	False	0.836277	0.0	4	0		1462	1483	1190	1212
high	10	shadda.a.2	False	0.83703375	0.0	4	0		2867	2888	1513	1535
high	10	shadda.a.2	False	0.83729213	0.0	4	0		2868	2889	902	924
high	10	shadda.a.2	False	0.8375677	0.0	4	0		3035	3056	1335	1357
high	10	shadda.a.2	False	0.8377732	0.0	4	0		1284	1305	678	700
high	10	shadda.a.2	False	0.83858067	0.0	4	0		904	925	961	983
high	10	shadda.a.2	False	0.8397028	0.0	4	0		3384	3405	2232	2254
high	10	shadda.a.2	False	0.8401706	0.0	4	0		2532	2553	3177	3199
high	10	shadda.a.2	False	0.8404725	0.0	4	0		898	919	2545	2567
high	10	shadda.a.2	False	0.8406537	0.0	4	0		1279	1300	1956	1978
high	10	shadda.a.2	False	0.84121126	0.0	4	0		1647	1668	2782	2804
high	10	shadda.a.2	False	0.8416181	0.0	4	0		1466	1487	386	408
high	10	shadda.a.2	False	0.8419705	0.0	4	0		2002	2023	2610	2632
