band	seq	mark	kept	value	connectdegree	connectborder	top	bottom	left	right
high	10	shadda.a.2	False	0.8622338	0.0	4	0		949	1122	971	1143
high	11	shadda.a	False	0.8637838	0.0	4	0		949	1122	972	1144
mid	16	bracketClose	False	0.8597242	0.0	4	0		696	174	714	229
mid	17	bracketOpen	False	0.8935565	0.0	4	0		867	173	885	226
mid	18	colon	False	0.9089516	0.0	4	0		1356	1851	1373	1882
mid	18	colon	False	0.9218001	0.0	4	0		1198	1340	1215	1371
mid	19	comma	False	0.9260638	0.0	4	0		1323	1132	1345	1164
mid	19	comma	False	0.9269307	0.0	4	0		184	1836	206	1868
mid	19	comma	False	0.94091046	0.0	4	0		184	1132	206	1164
mid	19	comma	False	0.9434309	0.0	4	0		871	1132	893	1164
mid	22	guillemetOpen	True	0.8090099	0.548440065681445	4	0		933	1240	954	1269
mid	22	guillemetOpen	True	0.8112839	0.39737274220032837	4	0		635	947	656	976
mid	22	guillemetOpen	True	0.8210417	0.30213464696223313	4	0		1412	946	1433	975
mid	22	guillemetOpen	True	0.8212951	0.41050903119868637	4	0		1261	812	1282	841
