band	seq	mark	kept	value	connectdegree	connectborder	top	bottom	left	right
high	1	a	False	0.8817826	0.0	4	0		328	404	352	420
high	1	a	False	0.8821494	0.0	4	0		716	761	740	777
high	1	a	False	0.88745385	0.0	4	0		1173	319	1197	335
high	1	a	False	0.88874966	0.0	4	0		617	229	641	245
high	1	a	False	0.8974502	0.0	4	0		402	406	426	422
high	1	a	False	0.9012789	0.0	4	0		516	316	540	332
high	10	shadda.a.2	False	0.81756157	0.0	4	0		636	492	658	513
high	12	u	False	0.8999609	0.0	4	0		649	314	668	337
high	12	u	False	0.9008441	0.0	4	0		535	403	554	426
mid	16	bracketClose	False	0.8534386	0.0	4	0		1002	1786	1020	1841
mid	16	bracketClose	False	0.8995921	0.0	4	0		259	503	277	558
mid	17	bracketOpen	False	0.8849055	0.0	4	0		418	503	436	556
mid	17	bracketOpen	False	0.9107755	0.0	4	0		1186	1787	1204	1840
mid	18	colon	False	0.88827485	0.0	4	0		1085	425	1102	456
mid	19	comma	False	0.84084636	0.0	4	0		997	325	1019	357
mid	19	comma	False	0.8857351	0.0	4	0		1451	851	1473	883
mid	19	comma	False	0.88760245	0.0	4	0		1325	1386	1347	1418
mid	19	comma	False	0.89387274	0.0	4	0		968	235	990	267
mid	19	comma	False	0.89711976	0.09090909090909091	4	0		789	1090	811	1122
mid	19	comma	False	0.9043799	0.0	4	0		767	770	789	802
mid	19	comma	False	0.92026657	0.0	4	0		695	1012	717	1044
mid	19	comma	False	0.9209218	0.0	4	0		261	1707	283	1739
mid	19	comma	False	0.93649465	0.0	4	0		959	680	981	712
mid	19	comma	False	0.9394375	0.0	4	0		582	592	604	624
mid	21	guillemetClose	False	0.80129594	0.0	4	0		960	682	981	713
mid	21	guillemetClose	False	0.806634	0.0	4	0		695	1014	716	1045
mid	21	guillemetClose	False	0.8129023	0.0	4	0		262	1709	283	1740
mid	22	guillemetOpen	True	0.80062115	0.31527093596059114	4	0		352	1797	373	1826
mid	22	guillemetOpen	True	0.80184495	0.2200328407224959	4	0		705	691	726	720
mid	22	guillemetOpen	True	0.80269575	0.2676518883415435	4	0		562	513	583	542
mid	22	guillemetOpen	True	0.8035252	0.37110016420361247	4	0		1479	1182	1500	1211
mid	22	guillemetOpen	True	0.80604094	0.20689655172413793	4	0		911	246	932	275
mid	22	guillemetOpen	True	0.8111623	0.36288998357963875	4	0		702	1637	723	1666
mid	22	guillemetOpen	True	0.8114793	0.39737274220032837	4	0		745	1395	766	1424
mid	22	guillemetOpen	True	0.81215435	0.3497536945812808	4	0		1584	336	1605	365
mid	22	guillemetOpen	True	0.82152426	0.41050903119868637	4	0		689	603	710	632
mid	22	guillemetOpen	True	0.8243082	0.28078817733990147	4	0		1427	1316	1448	1345
mid	22	guillemetOpen	True	0.82442725	0.5829228243021347	4	0		956	861	977	890
mid	22	guillemetOpen	True	0.8284441	0.2545155993431856	4	0		1176	602	1197	631
mid	22	guillemetOpen	True	0.83524233	0.30213464696223313	4	0		920	1636	941	1665
mid	22	guillemetOpen	True	0.8385699	0.33661740558292286	4	0		1499	1796	1520	1825
mid	24	semicolon	False	0.9162136	0.0	4	0		789	1092	810	1134
