band	seq	mark	kept	value	connectdegree	connectborder	top	bottom	left	right
high	1	a	True	0.854279	0.125	4	0		1251	933	1275	949
mid	20	comma2	False	0.80535793	0.0	4	0		454	1887	472	1914
mid	20	comma2	False	0.80710804	0.0	4	0		1420	1828	1438	1855
mid	20	comma2	False	0.8072911	0.0	4	0		795	1597	813	1624
mid	20	comma2	False	0.81988895	0.0	4	0		917	1234	935	1261
mid	20	comma2	False	0.8212732	0.0	4	0		458	1301	476	1328
mid	20	comma2	False	0.82153463	0.0	4	0		1104	1965	1122	1992
mid	20	comma2	False	0.8236047	0.0	4	0		1549	1312	1567	1339
mid	20	comma2	False	0.82414687	0.0	4	0		1041	803	1059	830
mid	20	comma2	False	0.82723874	0.0	4	0		555	870	573	897
mid	20	comma2	False	0.8280949	0.0	4	0		536	1524	554	1551
mid	20	comma2	False	0.82867026	0.0	4	0		1254	1238	1272	1265
mid	20	comma2	False	0.8332534	0.0	4	0		668	1091	686	1118
mid	20	comma2	False	0.83603185	0.0	4	0		458	1371	476	1398
mid	20	comma2	False	0.83811486	0.0	4	0		1372	1098	1390	1125
mid	20	comma2	False	0.84176373	0.0	4	0		955	1306	973	1333
mid	20	comma2	False	0.8467451	0.0	4	0		1545	1901	1563	1928
mid	20	comma2	False	0.8556879	0.0	4	0		1175	2049	1193	2076
mid	20	comma2	False	0.8655172	0.0	4	0		1096	1166	1114	1193
mid	20	comma2	False	0.8949551	0.0	4	0		1371	878	1389	905
mid	20	comma2	True	0.81056666	0.2222222222222222	4	0		1403	1024	1421	1051
mid	21	guillemetClose	False	0.8143805	0.0	4	0		598	2110	619	2141
mid	22	guillemetOpen	False	0.8057902	0.0	4	0		697	1525	718	1554
