band	seq	mark	kept	value	connectdegree	connectborder	top	bottom	left	right
high	1	a	False	0.82752866	0.0	4	0		1197	1067	1221	1083
high	1	a	False	0.8357633	0.0	4	0		871	1228	895	1244
high	1	a	False	0.8433911	0.0	4	0		880	1666	904	1682
mid	19	comma	False	0.8043607	0.0	4	0		1064	2331	1086	2363
mid	20	comma2	False	0.8002612	0.0	4	0		1418	1383	1436	1410
mid	20	comma2	False	0.81236315	0.0	4	0		840	882	858	909
mid	20	comma2	False	0.81455165	0.0	4	0		572	2272	590	2299
mid	20	comma2	False	0.81755346	0.0	4	0		867	1760	885	1787
mid	20	comma2	False	0.8210831	0.0	4	0		542	1255	560	1282
mid	20	comma2	False	0.82648385	0.0	4	0		699	445	717	472
mid	20	comma2	False	0.8272804	0.0	4	0		701	2200	719	2227
mid	20	comma2	False	0.8306895	0.0	4	0		638	2343	656	2370
mid	20	comma2	False	0.8307234	0.0	4	0		419	1399	437	1426
mid	20	comma2	False	0.83141506	0.0	4	0		1023	2408	1041	2435
mid	20	comma2	False	0.8317429	0.0	4	0		688	813	706	840
mid	20	comma2	False	0.8330728	0.0	4	0		1500	2031	1518	2058
mid	20	comma2	False	0.83922875	0.0	4	0		1366	1086	1384	1113
mid	20	comma2	False	0.8419516	0.0	4	0		1305	1822	1323	1849
mid	20	comma2	False	0.8470213	0.0	4	0		1065	2336	1083	2363
mid	20	comma2	False	0.84716487	0.0	4	0		1319	1596	1337	1623
mid	20	comma2	False	0.84740126	0.0	4	0		1556	647	1574	674
mid	20	comma2	False	0.84848255	0.0	4	0		1537	2256	1555	2283
mid	20	comma2	False	0.8499273	0.0	4	0		1060	807	1078	834
mid	20	comma2	False	0.8529505	0.0	4	0		1451	2187	1469	2214
mid	20	comma2	False	0.85517347	0.0	4	0		466	888	484	915
mid	20	comma2	False	0.8576221	0.0	4	0		1568	577	1586	604
mid	20	comma2	False	0.8579601	0.0	4	0		670	1098	688	1125
mid	20	comma2	False	0.85995793	0.0	4	0		785	1832	803	1859
mid	20	comma2	False	0.8738466	0.0	4	0		1409	1312	1427	1339
mid	20	comma2	False	0.87945366	0.0	4	0		1313	1016	1331	1043
mid	20	comma2	False	0.88503623	0.0	4	0		763	1974	781	2001
mid	20	comma2	False	0.89659256	0.0	4	0		497	1693	515	1720
mid	20	comma2	True	0.81385154	0.2222222222222222	4	0		405	659	423	686
mid	20	comma2	True	0.82394654	0.2222222222222222	4	0		1366	1958	1384	1985
mid	20	comma2	True	0.83191425	0.2222222222222222	4	0		1022	1017	1040	1044
mid	21	guillemetClose	False	0.8678359	0.0	4	0		428	2201	449	2232
